store_id,sales_amount,date
96,4903.44,2023-04-04
69,666.93,2023-10-21
43,4316.55,2023-10-14
90,3880.06,2023-05-07
45,2587.34,2023-06-02
5,273.64,2023-05-13
25,1075.3,2023-12-31
92,3778.08,2023-03-30
17,4239.28,2023-05-24
86,2507.86,2023-04-30
12,236.36,2023-03-23
47,3830.1,2023-06-25
12,4264.32,2023-05-31
26,210.58,2023-08-19
16,2628.31,2023-12-26
90,737.7,2023-05-07
99,268.69,2023-01-15
99,2131.22,2023-11-07
38,2331.15,2023-03-21
92,3665.38,2023-05-26
46,3525.09,2023-07-19
14,3892.7,2023-12-11
61,1239.95,2023-03-11
50,3720.13,2023-01-19
75,294.92,2023-05-19
12,3661.35,2023-01-22
97,1654.52,2023-12-10
3,2256.35,2023-09-08
51,3665.1,2023-02-01
13,2881.32,2023-08-21
64,2147.97,2023-08-18
31,1342.55,2023-06-04
94,3530.35,2023-06-25
99,2122.43,2023-01-02
55,1996.13,2023-04-10
49,3184.99,2023-10-07
77,1363.04,2023-09-19
13,1809.22,2023-08-24
56,4103.07,2023-04-16
92,199.12,2023-05-16
30,4214.84,2023-10-31
31,891.54,2023-03-15
60,1151.54,2023-11-22
4,4255.13,2023-08-10
9,4927.07,2023-09-27
45,4861.92,2023-05-02
45,4688.12,2023-12-09
53,854.24,2023-05-12
34,3470.93,2023-08-26
90,3577.93,2023-05-08
34,1382.68,2023-10-29
81,187.38,2023-01-01
91,748.21,2023-08-20
40,1356.48,2023-08-03
9,277.26,2023-12-23
1,1770.68,2023-01-23
7,2870.54,2023-02-23
59,726.6,2023-04-19
40,3133.72,2023-06-10
94,2786.16,2023-05-10
18,4161.46,2023-11-19
89,4930.19,2023-03-31
10,1005.19,2023-12-24
53,719.2,2023-01-12
81,1604.46,2023-08-04
70,559.96,2023-03-15
73,3169.07,2023-12-16
38,4967.87,2023-07-19
10,1837.16,2023-03-02
55,4231.11,2023-10-15
2,3450.77,2023-11-10
12,2769.76,2023-10-22
34,3466.72,2023-01-07
65,1522.55,2023-09-07
82,4178.86,2023-01-07
61,1578.32,2023-09-18
47,1638.24,2023-12-08
94,1990.58,2023-09-10
38,1612.46,2023-07-10
11,4496.36,2023-09-02
38,4529.74,2023-10-25
96,3599.18,2023-06-24
22,3439.99,2023-07-24
45,151.62,2023-01-01
57,3263.37,2023-06-25
50,3351.11,2023-04-25
12,1895.54,2023-08-05
85,1777.97,2023-05-02
42,4548.66,2023-08-01
98,111.62,2023-08-19
23,3197.3,2023-01-21
53,4552.49,2023-02-04
11,4038.23,2023-10-03
59,2419.19,2023-08-07
70,4001.24,2023-08-05
43,2595.66,2023-10-30
38,2567.67,2023-07-11
97,165.5,2023-09-14
19,2490.83,2023-07-18
5,2809.17,2023-10-07
97,1937.7,2023-05-09
56,1269.96,2023-12-19
50,2846.51,2023-10-17
25,1152.71,2023-03-12
55,1704.21,2023-07-27
83,383.18,2023-11-25
90,4745.06,2023-12-23
34,3247.21,2023-04-26
4,3063.19,2023-05-29
17,3553.38,2023-01-28
77,1611.51,2023-07-14
9,527.97,2023-08-10
99,3422.92,2023-04-05
98,3019.59,2023-07-30
66,1950.56,2023-09-16
11,770.22,2023-01-28
1,4654.24,2023-07-11
34,4641.3,2023-11-22
94,255.41,2023-06-27
87,3749.05,2023-10-17
53,2937.58,2023-07-01
28,3801.13,2023-02-02
55,3886.29,2023-01-16
62,4590.5,2023-01-08
40,2384.93,2023-02-09
74,4373.62,2023-06-27
42,965.89,2023-11-18
17,1907.91,2023-07-05
52,2230.48,2023-10-29
30,1107.15,2023-08-01
100,1866.62,2023-05-13
60,811.3,2023-05-17
19,4897.06,2023-02-13
20,108.67,2023-05-18
27,3157.18,2023-10-22
75,522.58,2023-12-11
53,3204.91,2023-04-12
70,1066.03,2023-01-07
25,2195.06,2023-10-30
44,2520.08,2023-02-02
4,3057.28,2023-09-21
9,4109.91,2023-12-02
72,2041.5,2023-06-29
8,2995.1,2023-03-17
61,3508.9,2023-09-26
60,2307.79,2023-05-22
25,4499.18,2023-12-05
73,3815.55,2023-08-27
61,1241.43,2023-10-02
100,4616.99,2023-05-02
58,547.07,2023-04-06
97,4924.46,2023-02-19
50,333.58,2023-09-24
21,237.15,2023-10-22
91,880.49,2023-04-24
17,1411.46,2023-11-14
92,885.99,2023-04-27
84,3616.9,2023-01-19
38,945.12,2023-01-26
42,3627.61,2023-09-01
59,969.46,2023-02-24
47,103.74,2023-12-19
9,3685.89,2023-05-27
51,2154.14,2023-10-25
16,3816.78,2023-07-14
67,4411.59,2023-03-13
20,1276.35,2023-04-29
10,2430.08,2023-12-29
3,1253.17,2023-09-22
3,297.9,2023-04-19
10,3400.48,2023-12-09
44,4050.06,2023-02-25
86,3579.79,2023-12-26
47,2966.86,2023-10-04
53,3043.45,2023-12-03
3,3277.36,2023-04-06
12,1701.88,2023-05-13
85,3471.24,2023-05-08
92,3957.16,2023-05-29
57,2639.99,2023-09-15
99,1366.77,2023-04-16
56,487.82,2023-09-05
2,128.89,2023-09-01
51,3720.68,2023-08-11
12,3472.5,2023-06-27
41,1552.95,2023-06-13
81,659.72,2023-12-17
40,2712.06,2023-11-28
4,851.42,2023-02-15
55,3447.52,2023-07-04
24,1802.86,2023-09-01
4,3893.99,2023-07-02
90,3019.44,2023-05-23
54,2774.15,2023-06-26
32,3049.17,2023-11-24
20,3573.68,2023-06-05
56,4615.12,2023-07-15
97,1657.59,2023-05-28
45,2477.97,2023-12-13
58,3735.8,2023-11-03
73,3815.34,2023-08-23
60,661.35,2023-09-26
51,773.18,2023-08-28
52,2337.24,2023-03-20
62,2168.98,2023-09-05
81,1935.89,2023-10-12
26,2837.67,2023-05-24
35,1935.18,2023-11-11
9,2169.97,2023-03-04
3,3111.16,2023-07-13
28,4970.59,2023-05-18
95,2182.78,2023-07-12
1,2126.19,2023-06-09
21,2587.79,2023-07-12
34,2499.7,2023-12-06
6,2880.16,2023-09-15
13,2841.43,2023-12-17
48,854.69,2023-10-20
71,4947.34,2023-02-20
70,3549.25,2023-09-08
31,2427.28,2023-10-27
77,1755.77,2023-03-01
44,576.77,2023-11-07
19,672.0,2023-12-08
15,1360.71,2023-09-12
3,2833.69,2023-08-21
39,206.34,2023-02-07
99,2299.19,2023-04-12
50,4282.38,2023-04-19
80,2525.14,2023-11-10
74,136.96,2023-06-14
27,2870.86,2023-10-29
67,1609.21,2023-10-16
71,444.09,2023-08-23
39,1646.38,2023-02-05
72,1231.53,2023-02-17
87,433.42,2023-08-28
75,3437.43,2023-06-21
3,1230.43,2023-04-12
26,2428.41,2023-07-11
46,493.4,2023-11-18
60,3451.08,2023-12-11
55,1149.11,2023-09-22
26,1273.57,2023-09-20
11,3632.2,2023-03-16
76,3024.59,2023-09-03
51,2026.13,2023-10-13
56,3445.9,2023-12-04
56,3928.8,2023-08-07
53,2700.29,2023-07-12
17,2728.97,2023-11-30
82,4162.54,2023-10-09
82,1899.59,2023-10-22
90,1682.33,2023-10-12
30,723.44,2023-05-20
83,2395.87,2023-06-13
34,3569.53,2023-10-14
80,1638.73,2023-04-15
40,4856.83,2023-03-19
13,175.04,2023-07-21
61,751.59,2023-12-24
42,2339.03,2023-05-10
45,3733.86,2023-08-06
13,1185.93,2023-03-19
72,2145.07,2023-09-28
44,3211.95,2023-06-12
63,313.26,2023-06-02
86,1066.59,2023-12-26
51,3553.75,2023-10-28
14,3789.67,2023-10-28
12,2026.27,2023-06-06
33,3820.41,2023-04-22
9,1654.16,2023-05-07
79,258.41,2023-04-26
36,2828.26,2023-09-24
77,327.23,2023-06-19
89,4752.73,2023-06-12
4,4847.06,2023-02-08
96,2695.73,2023-10-09
80,3154.45,2023-06-12
5,4554.65,2023-10-15
64,1934.86,2023-05-16
90,2014.83,2023-08-27
86,3816.63,2023-06-23
68,1219.84,2023-03-31
46,3223.13,2023-06-27
86,2840.06,2023-10-03
62,4808.12,2023-10-05
93,1049.5,2023-07-18
36,2478.95,2023-12-06
12,2601.13,2023-09-11
4,3522.0,2023-12-20
57,4891.99,2023-11-17
91,1511.45,2023-09-12
60,271.62,2023-12-30
92,1495.68,2023-11-11
67,2288.91,2023-09-15
42,4889.28,2023-01-04
64,2666.47,2023-04-13
63,3999.75,2023-08-25
95,3285.49,2023-12-07
16,3142.21,2023-09-29
28,411.02,2023-09-07
83,417.31,2023-10-26
86,2414.4,2023-04-27
8,4767.19,2023-07-31
70,2053.12,2023-04-01
46,2936.97,2023-07-10
100,1789.32,2023-01-11
81,4628.86,2023-10-19
12,1811.71,2023-04-09
52,3234.68,2023-04-22
62,3992.06,2023-12-25
4,2271.99,2023-01-12
96,4904.86,2023-01-08
26,1998.53,2023-12-21
53,1616.34,2023-11-18
9,1154.32,2023-03-27
48,2345.42,2023-08-10
35,1989.78,2023-05-26
22,1402.01,2023-06-13
60,869.43,2023-01-06
71,3060.94,2023-03-18
57,803.14,2023-10-20
95,2285.38,2023-10-07
9,1563.87,2023-09-22
4,3549.73,2023-04-13
99,2626.17,2023-01-25
61,2857.39,2023-04-26
78,3170.02,2023-08-11
44,1330.82,2023-12-20
99,322.35,2023-05-03
15,720.88,2023-09-04
86,2390.87,2023-09-29
42,3343.8,2023-05-21
100,1927.75,2023-12-14
86,828.93,2023-11-13
15,498.88,2023-05-28
82,4912.54,2023-12-28
6,2046.64,2023-04-24
28,510.02,2023-08-30
53,1943.14,2023-10-12
36,2476.43,2023-04-20
46,276.3,2023-03-08
23,814.11,2023-05-12
45,2725.43,2023-01-15
45,3230.01,2023-12-25
89,3103.8,2023-08-15
75,1290.7,2023-02-28
54,659.51,2023-07-01
25,1296.3,2023-04-29
30,129.42,2023-01-08
25,1827.32,2023-02-14
61,3200.49,2023-08-25
64,967.38,2023-04-02
71,1667.65,2023-09-05
75,3930.86,2023-03-23
32,547.4,2023-05-10
12,1285.47,2023-09-10
8,2865.61,2023-03-11
61,250.81,2023-09-05
16,1229.9,2023-02-16
61,1103.86,2023-09-05
29,3343.68,2023-11-18
59,748.44,2023-03-22
13,2383.63,2023-09-13
54,3408.18,2023-04-27
51,3337.03,2023-04-30
4,2471.72,2023-12-03
95,2494.9,2023-08-05
26,2171.88,2023-08-30
12,937.08,2023-05-12
59,2799.15,2023-02-02
61,1879.31,2023-03-26
88,1982.98,2023-03-07
80,1683.12,2023-01-07
81,3952.99,2023-01-28
39,3097.93,2023-02-15
94,2277.04,2023-11-23
32,4400.57,2023-01-11
96,771.39,2023-05-15
25,4559.2,2023-08-03
75,3122.75,2023-04-12
46,4508.63,2023-12-15
35,552.55,2023-06-05
4,2330.6,2023-09-25
66,1680.52,2023-12-24
55,189.47,2023-06-01
22,663.07,2023-07-07
95,4396.68,2023-01-31
11,930.84,2023-09-12
93,3827.91,2023-03-30
74,3684.54,2023-08-11
45,4983.84,2023-04-29
46,2131.82,2023-09-29
100,4578.44,2023-02-05
51,309.87,2023-02-20
75,1029.91,2023-03-07
15,4026.76,2023-05-26
79,3180.56,2023-06-28
98,411.66,2023-08-05
80,2847.99,2023-01-30
93,2035.94,2023-02-21
76,3634.21,2023-03-08
30,2285.19,2023-11-30
50,1620.78,2023-07-18
15,4557.16,2023-04-04
53,4724.71,2023-11-08
66,2485.37,2023-12-09
70,755.41,2023-08-16
97,4710.77,2023-05-25
45,3138.98,2023-03-07
65,479.22,2023-01-04
93,1122.77,2023-09-18
63,3738.6,2023-09-11
49,2634.9,2023-12-21
91,2372.54,2023-07-10
4,4392.81,2023-09-18
60,2347.82,2023-01-04
41,4136.18,2023-02-02
87,4060.5,2023-09-06
24,835.7,2023-10-17
36,220.33,2023-08-10
89,3014.96,2023-04-04
4,3821.37,2023-11-13
65,4590.14,2023-02-06
96,3320.12,2023-11-30
62,3291.45,2023-07-24
9,1690.23,2023-02-07
84,1482.92,2023-06-16
30,831.19,2023-06-02
70,4861.18,2023-05-12
19,1782.77,2023-11-05
50,1585.18,2023-02-17
80,3801.49,2023-04-10
51,874.0,2023-11-16
74,1879.39,2023-11-12
73,3227.49,2023-03-26
94,2875.19,2023-05-08
60,4619.45,2023-01-17
55,2672.26,2023-01-13
18,1780.57,2023-06-14
30,3144.36,2023-11-07
90,2078.14,2023-02-19
19,1652.16,2023-09-24
5,936.35,2023-11-13
62,1115.88,2023-09-01
17,1745.69,2023-09-04
65,2251.6,2023-11-29
36,4036.51,2023-12-22
17,4862.52,2023-06-22
61,3257.34,2023-03-12
24,3841.69,2023-07-11
15,303.66,2023-03-10
62,729.7,2023-01-22
75,3133.32,2023-12-21
77,4333.49,2023-07-04
29,2952.66,2023-01-06
21,4259.13,2023-08-06
56,3460.23,2023-03-10
39,1813.41,2023-08-27
42,872.26,2023-08-27
97,3780.1,2023-11-30
76,4564.14,2023-10-09
76,837.34,2023-10-06
6,1133.82,2023-12-25
3,4314.82,2023-10-01
94,182.96,2023-03-23
21,3844.85,2023-07-14
100,4457.24,2023-08-06
5,1748.59,2023-06-07
72,2156.64,2023-09-26
15,1935.12,2023-02-06
2,2129.43,2023-02-02
92,2706.21,2023-04-01
47,433.99,2023-12-05
94,135.06,2023-04-02
99,4852.25,2023-11-07
97,122.4,2023-12-17
9,2263.76,2023-04-01
69,2861.83,2023-05-05
84,3328.74,2023-02-27
34,3685.41,2023-10-08
68,3734.39,2023-07-08
2,1287.71,2023-07-26
22,2580.83,2023-06-05
4,4787.01,2023-01-04
86,963.95,2023-02-21
10,2460.86,2023-09-11
75,2110.61,2023-08-29
100,2519.01,2023-12-18
50,3138.65,2023-10-04
83,4081.11,2023-07-30
71,188.69,2023-10-27
11,512.45,2023-02-22
2,3631.11,2023-11-13
38,2092.6,2023-11-26
25,3995.49,2023-11-12
8,1806.26,2023-09-05
83,3377.08,2023-05-01
37,2776.99,2023-06-29
5,760.31,2023-12-27
27,3244.14,2023-03-24
54,2909.54,2023-10-27
88,3435.28,2023-08-25
53,4030.59,2023-05-08
19,618.52,2023-11-10
2,4462.14,2023-09-24
99,621.07,2023-09-03
68,3792.54,2023-10-30
52,1612.8,2023-04-23
42,1898.99,2023-11-04
41,1829.3,2023-12-07
67,465.42,2023-02-14
74,1623.39,2023-02-21
83,3072.33,2023-01-28
6,4710.47,2023-02-17
37,2440.74,2023-11-19
11,2111.94,2023-04-04
11,4261.67,2023-07-19
93,1426.75,2023-12-12
72,545.65,2023-11-23
21,263.47,2023-10-06
95,4652.93,2023-04-25
48,4760.76,2023-01-31
23,938.8,2023-11-26
87,1018.58,2023-07-21
80,4971.75,2023-11-24
97,2006.47,2023-07-12
28,4212.0,2023-05-22
7,2254.04,2023-03-16
64,474.84,2023-07-28
58,4817.77,2023-12-14
48,2765.04,2023-11-03
33,2614.08,2023-11-20
78,1679.0,2023-08-16
86,1166.11,2023-05-25
15,4309.34,2023-01-25
24,4162.8,2023-01-27
59,3241.06,2023-11-05
23,3652.13,2023-11-01
31,3567.04,2023-11-17
93,2396.77,2023-11-19
38,555.92,2023-11-09
49,4333.3,2023-07-13
74,1132.04,2023-08-12
21,2610.46,2023-06-19
90,2464.75,2023-04-03
69,2603.77,2023-04-06
66,1587.62,2023-03-17
87,4731.47,2023-08-10
16,817.75,2023-06-30
7,330.93,2023-02-11
31,2173.76,2023-10-23
93,2466.96,2023-09-05
21,757.69,2023-11-19
43,2984.02,2023-06-06
23,493.2,2023-07-14
86,454.43,2023-08-02
89,2376.34,2023-09-18
45,1479.91,2023-07-20
73,3755.9,2023-10-27
51,1932.46,2023-06-24
52,456.37,2023-02-06
52,2519.49,2023-05-03
94,4733.48,2023-01-04
70,4266.14,2023-07-23
81,1845.92,2023-10-08
4,1802.74,2023-11-24
54,2146.76,2023-01-14
48,2970.91,2023-12-05
20,2525.6,2023-02-26
3,4598.73,2023-10-21
24,1831.47,2023-01-25
52,220.05,2023-01-30
58,3620.58,2023-07-30
42,2135.18,2023-01-22
80,2405.83,2023-06-19
4,4488.8,2023-04-17
21,4175.38,2023-06-14
28,3138.03,2023-04-09
79,2682.07,2023-02-10
95,2295.66,2023-05-23
89,793.52,2023-12-13
9,4918.89,2023-09-29
47,3224.62,2023-04-14
32,531.34,2023-09-02
87,542.72,2023-10-27
98,1353.56,2023-12-13
45,434.84,2023-02-22
22,1353.34,2023-11-01
34,1022.21,2023-07-15
89,1755.02,2023-10-27
33,3528.9,2023-10-02
48,3998.89,2023-09-09
51,1657.99,2023-01-31
40,3179.42,2023-01-04
40,4832.05,2023-01-05
56,4201.19,2023-04-28
43,2477.01,2023-09-10
50,3059.71,2023-03-07
13,2467.49,2023-03-09
93,3670.61,2023-08-27
36,4608.74,2023-02-17
39,2868.79,2023-11-05
16,304.91,2023-09-10
95,2344.61,2023-04-01
85,148.05,2023-09-07
58,3666.47,2023-06-23
76,456.37,2023-01-29
87,2984.92,2023-10-07
83,2700.15,2023-10-19
70,2879.75,2023-08-11
77,3808.94,2023-07-17
71,360.57,2023-03-07
79,1050.1,2023-04-02
46,3922.3,2023-07-09
96,2087.54,2023-01-24
39,1160.39,2023-11-17
79,4488.68,2023-02-22
1,2024.3,2023-05-20
41,4202.43,2023-01-01
61,1815.42,2023-04-27
33,3303.28,2023-07-28
10,475.25,2023-09-06
99,3845.17,2023-10-10
19,4197.06,2023-03-04
83,1225.47,2023-04-24
83,2269.2,2023-12-19
81,1957.84,2023-08-02
76,4256.34,2023-08-21
13,517.44,2023-05-24
15,243.76,2023-01-20
33,4086.64,2023-04-19
59,1335.61,2023-01-07
10,2814.22,2023-04-16
73,513.97,2023-11-30
79,796.57,2023-07-30
80,492.65,2023-03-26
100,1659.15,2023-09-12
48,4902.27,2023-10-17
37,4747.44,2023-12-05
48,1317.94,2023-02-06
97,543.95,2023-01-27
23,1583.05,2023-09-21
45,2600.82,2023-08-21
24,1985.86,2023-08-30
33,3927.1,2023-06-06
62,3803.37,2023-03-28
48,1985.49,2023-12-23
40,383.97,2023-10-26
49,4570.49,2023-03-10
4,4040.44,2023-05-21
89,2311.43,2023-06-27
66,4995.06,2023-04-07
24,1716.99,2023-05-25
81,1181.47,2023-01-04
40,4083.2,2023-05-31
75,2126.58,2023-10-09
11,4091.93,2023-10-06
35,4185.53,2023-05-06
96,3275.79,2023-05-03
34,2247.71,2023-12-17
35,2775.86,2023-02-28
47,2507.32,2023-01-28
52,4698.77,2023-03-13
21,4373.78,2023-01-08
51,351.6,2023-04-26
88,3760.99,2023-09-02
49,1256.22,2023-09-27
98,906.93,2023-07-22
38,4858.53,2023-06-28
38,4768.48,2023-02-18
28,4788.66,2023-11-06
16,3123.35,2023-10-23
23,4152.37,2023-10-04
76,2421.5,2023-10-03
18,3844.98,2023-01-10
3,2123.01,2023-10-19
73,2314.52,2023-04-27
84,1249.09,2023-08-28
58,4650.25,2023-08-02
51,3128.36,2023-04-20
56,1676.47,2023-06-15
54,3213.62,2023-05-19
71,3031.45,2023-07-15
66,361.63,2023-10-18
30,3695.36,2023-10-08
64,4210.07,2023-03-15
15,2191.65,2023-06-17
3,2116.58,2023-06-11
73,4698.14,2023-12-11
79,2121.32,2023-01-07
7,2774.42,2023-10-10
54,4719.72,2023-11-10
40,3808.76,2023-11-05
90,418.08,2023-05-19
75,488.51,2023-07-19
87,3611.51,2023-06-29
1,2667.62,2023-04-19
21,4543.23,2023-02-22
5,1833.03,2023-12-16
10,2448.12,2023-09-13
68,3798.9,2023-06-19
61,4144.3,2023-05-28
25,2415.03,2023-12-15
84,3274.67,2023-04-06
13,2707.29,2023-07-10
24,1501.82,2023-08-19
45,4204.45,2023-06-04
24,3085.6,2023-11-12
87,4463.45,2023-11-24
55,4351.61,2023-12-15
59,1325.83,2023-06-21
83,231.25,2023-09-26
86,1462.61,2023-12-26
42,4708.1,2023-01-09
2,717.25,2023-01-15
40,1704.42,2023-11-29
62,2895.77,2023-11-10
85,4387.65,2023-10-27
17,4479.34,2023-08-18
86,715.98,2023-01-12
98,1527.03,2023-05-24
42,1209.23,2023-03-13
62,4169.11,2023-11-25
15,2141.39,2023-11-04
25,2496.5,2023-01-26
17,369.15,2023-02-07
69,1072.06,2023-09-06
91,3751.63,2023-02-25
28,4385.57,2023-02-14
90,3394.52,2023-04-28
54,2967.68,2023-08-15
81,351.68,2023-01-01
1,1903.74,2023-11-28
73,1203.05,2023-08-14
7,4877.32,2023-09-09
84,2669.91,2023-04-12
57,4417.25,2023-05-29
69,3655.9,2023-11-19
21,3348.66,2023-12-01
9,475.69,2023-09-16
81,3345.7,2023-09-07
24,4124.28,2023-09-18
89,3394.65,2023-07-02
100,4212.71,2023-03-16
28,2995.13,2023-07-30
97,656.87,2023-11-20
68,3156.29,2023-12-12
40,2144.86,2023-07-30
4,2298.59,2023-11-16
63,4481.35,2023-09-01
34,1591.26,2023-05-25
5,3128.45,2023-08-01
64,491.23,2023-09-26
18,733.87,2023-09-11
79,979.59,2023-03-24
23,3107.3,2023-12-23
72,3038.81,2023-12-07
60,4327.47,2023-01-20
38,3685.25,2023-08-04
92,838.52,2023-01-12
68,2076.88,2023-08-06
70,2734.16,2023-12-30
13,795.79,2023-11-05
56,3111.82,2023-06-14
22,340.71,2023-08-21
9,3150.66,2023-09-09
33,1708.35,2023-01-20
4,3393.26,2023-09-26
100,2590.15,2023-06-23
34,1621.53,2023-04-10
37,1804.43,2023-10-11
60,4264.28,2023-08-21
20,4233.75,2023-12-23
30,149.93,2023-12-12
47,2191.33,2023-07-28
11,3419.49,2023-01-18
36,4069.79,2023-11-21
82,4776.63,2023-09-07
29,2909.74,2023-02-22
12,4979.93,2023-06-16
79,2437.22,2023-03-03
76,4919.96,2023-06-23
84,1469.22,2023-07-13
55,3501.33,2023-11-03
61,4432.5,2023-03-17
22,3596.56,2023-06-12
47,3103.99,2023-01-30
40,4140.75,2023-12-07
56,1110.07,2023-10-13
49,2638.39,2023-01-12
75,1854.59,2023-08-21
43,2699.35,2023-11-27
51,1705.65,2023-08-23
63,2405.67,2023-01-02
60,591.32,2023-01-24
22,4669.9,2023-07-23
81,4252.4,2023-06-13
12,1887.51,2023-12-15
100,3460.96,2023-02-17
21,2712.4,2023-04-23
16,4274.17,2023-09-29
69,999.75,2023-05-07
11,3009.72,2023-10-17
99,2058.39,2023-07-15
64,845.91,2023-05-16
49,1910.97,2023-05-23
2,3713.29,2023-10-10
61,1994.3,2023-05-15
21,3845.87,2023-06-01
17,4299.33,2023-12-20
56,3429.62,2023-09-30
25,2342.49,2023-11-11
49,3152.72,2023-03-11
48,731.73,2023-10-15
19,4466.81,2023-08-07
61,1077.56,2023-05-17
25,1043.17,2023-09-02
94,2259.73,2023-09-26
20,4783.11,2023-04-05
43,2294.38,2023-02-12
81,838.72,2023-01-14
57,4155.94,2023-05-31
87,286.19,2023-12-19
7,1581.0,2023-07-07
20,2953.55,2023-07-08
46,3201.86,2023-08-17
18,514.54,2023-04-03
34,4458.05,2023-10-20
73,4044.99,2023-10-11
35,1168.24,2023-11-11
90,855.28,2023-10-19
26,2634.85,2023-01-12
61,405.82,2023-03-31
86,3064.64,2023-08-22
58,4316.9,2023-02-15
42,1935.19,2023-02-11
41,4131.16,2023-03-04
80,3896.85,2023-11-01
99,3409.59,2023-08-05
25,2497.61,2023-10-26
55,3243.42,2023-06-08
63,2246.1,2023-03-02
94,4855.17,2023-12-13
17,1442.97,2023-06-10
69,2298.93,2023-12-14
66,709.56,2023-03-23
27,4785.29,2023-02-11
19,3957.73,2023-01-13
28,1951.41,2023-04-11
50,3368.48,2023-02-09
90,3512.4,2023-05-31
78,2846.12,2023-01-31
43,2969.3,2023-04-17
77,4172.61,2023-01-22
40,2009.55,2023-01-17
84,1058.5,2023-09-14
82,527.81,2023-12-14
51,122.67,2023-06-04
94,3891.1,2023-11-01
73,3476.81,2023-12-27
43,3347.36,2023-06-27
69,2578.87,2023-08-21
8,2762.77,2023-03-01
16,4231.76,2023-07-28
60,3054.82,2023-10-17
90,4372.21,2023-08-04
38,3061.76,2023-10-28
1,2540.39,2023-03-26
96,431.11,2023-12-02
16,1972.17,2023-12-29
92,214.44,2023-04-05
71,641.72,2023-09-27
35,3904.98,2023-09-08
89,353.8,2023-01-29
80,1345.74,2023-06-04
84,1275.16,2023-02-11
69,3921.57,2023-02-04
95,3821.96,2023-08-21
85,4662.95,2023-12-04
35,3233.12,2023-04-09
23,1842.42,2023-07-09
86,1078.79,2023-06-20
50,4310.25,2023-10-01
97,1493.42,2023-11-17
81,565.93,2023-11-17
28,1036.39,2023-06-24
58,4841.58,2023-09-18
33,1018.5,2023-03-20
73,2124.84,2023-01-08
55,3714.47,2023-12-27
85,4222.58,2023-04-15
64,3351.47,2023-10-18
33,1465.69,2023-09-26
92,2068.37,2023-04-20
97,799.88,2023-01-23
89,1290.69,2023-07-09
49,299.12,2023-12-28
74,3788.32,2023-05-08
25,4112.36,2023-04-15
15,4163.36,2023-08-03
74,4654.78,2023-12-01
60,3825.51,2023-03-13
63,1112.21,2023-01-07
50,2756.08,2023-02-22
26,1482.57,2023-06-07
17,2572.67,2023-02-21
88,2944.55,2023-09-04
85,825.22,2023-08-22
44,3573.34,2023-03-18
69,1501.22,2023-04-14
84,4167.13,2023-05-12
18,3370.57,2023-09-13
44,4977.58,2023-03-26
46,1023.61,2023-11-24
63,1550.82,2023-07-08
94,2988.71,2023-08-08
33,4915.84,2023-12-27
64,3980.67,2023-11-01
41,3421.83,2023-08-24
26,1179.7,2023-03-07
92,2166.9,2023-01-12
7,1279.58,2023-03-06
93,171.59,2023-03-23
65,3243.14,2023-06-23
11,3966.88,2023-10-07
82,2011.9,2023-02-15
52,3621.5,2023-04-23
91,4504.08,2023-07-29
42,143.46,2023-10-28
60,513.01,2023-11-28
30,4381.1,2023-10-14
48,2421.56,2023-05-15
18,4453.27,2023-04-20
25,4319.6,2023-08-19
29,1340.28,2023-05-07
35,4712.26,2023-05-25
18,447.64,2023-01-15
5,3926.16,2023-09-19
93,1800.44,2023-04-18
7,4649.44,2023-07-04
71,804.36,2023-06-04
70,1263.94,2023-05-03
4,3668.66,2023-05-11
2,2635.16,2023-01-15
84,1277.8,2023-05-08
41,1884.52,2023-06-30
98,3022.4,2023-03-16
86,2540.0,2023-07-17
61,2506.99,2023-05-27
22,3132.68,2023-04-16
21,1090.05,2023-09-05
2,1639.7,2023-10-20
70,1385.72,2023-09-24
30,4895.82,2023-02-23
57,3331.18,2023-12-29
38,4470.11,2023-09-07
94,2673.04,2023-12-16
85,3182.82,2023-12-13
7,2495.81,2023-09-03
72,1855.69,2023-01-02
60,2308.89,2023-05-05
75,1820.83,2023-10-19
53,637.03,2023-09-04
75,3158.0,2023-08-27
22,169.91,2023-08-13
65,609.13,2023-10-05
19,3977.96,2023-08-04
8,4742.1,2023-04-04
69,4185.11,2023-10-07
7,4725.76,2023-06-24
71,377.15,2023-06-13
32,2912.15,2023-02-12
91,388.61,2023-07-28
23,680.14,2023-03-24
71,263.48,2023-01-03
81,1755.0,2023-07-26
94,1217.72,2023-02-07
78,4721.0,2023-01-24
69,197.97,2023-10-01
68,688.83,2023-01-25
10,4017.94,2023-01-26
25,3298.22,2023-12-17
14,1194.31,2023-10-01
33,1697.56,2023-10-23
5,1706.46,2023-11-25
22,4012.16,2023-06-07
68,3134.56,2023-06-08
23,2843.84,2023-09-01
51,938.57,2023-04-21
77,4483.18,2023-09-13
6,2999.07,2023-10-11
59,2693.96,2023-12-03
44,3339.02,2023-06-26
95,2121.25,2023-07-14
66,4130.01,2023-12-09
78,2649.01,2023-09-07
96,1840.45,2023-02-01
56,2517.6,2023-11-06
88,1361.81,2023-01-12
85,2312.18,2023-05-03
88,3378.41,2023-05-21
97,2938.99,2023-08-26
6,3219.67,2023-07-10
38,3957.84,2023-07-10
72,4486.92,2023-08-11
84,3948.92,2023-03-29
30,2303.86,2023-06-10
76,3776.82,2023-11-21
13,3917.78,2023-01-14
